Germplasm Name,Germplasm GID,Test (T) or Check (C),Exp Title ,Exp Description,Exp Unit,Exp Type,Env,Env Location,Env Year,Exp Unit ID,Exp Replicate #,Exp Block #,Row,Column,Lat,Long,Elevation,RTK,Treatment Factors,ObsUnitID
Germplas3189,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3073,New Location DRP3068,2001,12452,1,2,4,5,,,,,Jam application,
Germplas3190,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3074,New Location DRP3069,2001,12453,1,2,4,5,,,,,Jam application,
Germplas3191,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3075,New Location DRP3070,2001,12454,1,2,4,5,,,,,Jam application,
Germplas3192,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3076,New Location DRP3071,2001,12455,1,2,4,5,,,,,Jam application,
Germplas3193,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3077,New Location DRP3072,2001,12456,1,2,4,5,,,,,Jam application,
Germplas3194,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3078,New Location DRP3073,2001,12457,1,2,4,5,,,,,Jam application,
Germplas3195,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3079,New Location DRP3074,2001,12458,1,2,4,5,,,,,Jam application,
Germplas3196,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3080,New Location DRP3075,2001,12459,1,2,4,5,,,,,Jam application,
Germplas3197,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3081,New Location DRP3076,2001,12460,1,2,4,5,,,,,Jam application,
Germplas3198,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3082,New Location DRP3077,2001,12461,1,2,4,5,,,,,Jam application,
Germplas3199,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3083,New Location DRP3078,2001,12462,1,2,4,5,,,,,Jam application,
Germplas3200,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3084,New Location DRP3079,2001,12463,1,2,4,5,,,,,Jam application,
Germplas3201,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3085,New Location DRP3080,2001,12464,1,2,4,5,,,,,Jam application,
Germplas3202,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3086,New Location DRP3081,2001,12465,1,2,4,5,,,,,Jam application,
Germplas3203,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3087,New Location DRP3082,2001,12466,1,2,4,5,,,,,Jam application,
Germplas3204,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3088,New Location DRP3083,2001,12467,1,2,4,5,,,,,Jam application,
Germplas3205,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3089,New Location DRP3084,2001,12468,1,2,4,5,,,,,Jam application,
Germplas3206,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3090,New Location DRP3085,2001,12469,1,2,4,5,,,,,Jam application,
Germplas3207,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3091,New Location DRP3086,2001,12470,1,2,4,5,,,,,Jam application,
Germplas3208,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3092,New Location DRP3087,2001,12471,1,2,4,5,,,,,Jam application,
Germplas3209,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3093,New Location DRP3088,2001,12472,1,2,4,5,,,,,Jam application,
Germplas3210,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3094,New Location DRP3089,2001,12473,1,2,4,5,,,,,Jam application,
Germplas3211,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3095,New Location DRP3090,2001,12474,1,2,4,5,,,,,Jam application,
Germplas3212,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3096,New Location DRP3091,2001,12475,1,2,4,5,,,,,Jam application,
Germplas3213,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3097,New Location DRP3092,2001,12476,1,2,4,5,,,,,Jam application,
Germplas3214,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3098,New Location DRP3093,2001,12477,1,2,4,5,,,,,Jam application,
Germplas3215,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3099,New Location DRP3094,2001,12478,1,2,4,5,,,,,Jam application,
Germplas3216,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3100,New Location DRP3095,2001,12479,1,2,4,5,,,,,Jam application,
Germplas3217,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3101,New Location DRP3096,2001,12480,1,2,4,5,,,,,Jam application,
Germplas3218,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3102,New Location DRP3097,2001,12481,1,2,4,5,,,,,Jam application,
Germplas3219,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3103,New Location DRP3098,2001,12482,1,2,4,5,,,,,Jam application,
Germplas3220,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3104,New Location DRP3099,2001,12483,1,2,4,5,,,,,Jam application,
Germplas3221,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3105,New Location DRP3100,2001,12484,1,2,4,5,,,,,Jam application,
Germplas3222,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3106,New Location DRP3101,2001,12485,1,2,4,5,,,,,Jam application,
Germplas3223,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3107,New Location DRP3102,2001,12486,1,2,4,5,,,,,Jam application,
Germplas3224,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3108,New Location DRP3103,2001,12487,1,2,4,5,,,,,Jam application,
Germplas3225,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3109,New Location DRP3104,2001,12488,1,2,4,5,,,,,Jam application,
Germplas3226,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3110,New Location DRP3105,2001,12489,1,2,4,5,,,,,Jam application,
Germplas3227,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3111,New Location DRP3106,2001,12490,1,2,4,5,,,,,Jam application,
Germplas3228,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3112,New Location DRP3107,2001,12491,1,2,4,5,,,,,Jam application,
Germplas3229,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3113,New Location DRP3108,2001,12492,1,2,4,5,,,,,Jam application,
Germplas3230,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3114,New Location DRP3109,2001,12493,1,2,4,5,,,,,Jam application,
Germplas3231,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3115,New Location DRP3110,2001,12494,1,2,4,5,,,,,Jam application,
Germplas3232,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3116,New Location DRP3111,2001,12495,1,2,4,5,,,,,Jam application,
Germplas3233,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3117,New Location DRP3112,2001,12496,1,2,4,5,,,,,Jam application,
Germplas3234,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3118,New Location DRP3113,2001,12497,1,2,4,5,,,,,Jam application,
Germplas3235,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3119,New Location DRP3114,2001,12498,1,2,4,5,,,,,Jam application,
Germplas3236,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3120,New Location DRP3115,2001,12499,1,2,4,5,,,,,Jam application,
Germplas3237,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3121,New Location DRP3116,2001,12500,1,2,4,5,,,,,Jam application,
Germplas3238,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3122,New Location DRP3117,2001,12501,1,2,4,5,,,,,Jam application,
Germplas3239,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3123,New Location DRP3118,2001,12502,1,2,4,5,,,,,Jam application,
Germplas3240,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3124,New Location DRP3119,2001,12503,1,2,4,5,,,,,Jam application,
Germplas3241,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3125,New Location DRP3120,2001,12504,1,2,4,5,,,,,Jam application,
Germplas3242,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3126,New Location DRP3121,2001,12505,1,2,4,5,,,,,Jam application,
Germplas3243,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3127,New Location DRP3122,2001,12506,1,2,4,5,,,,,Jam application,
Germplas3244,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3128,New Location DRP3123,2001,12507,1,2,4,5,,,,,Jam application,
Germplas3245,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3129,New Location DRP3124,2001,12508,1,2,4,5,,,,,Jam application,
Germplas3246,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3130,New Location DRP3125,2001,12509,1,2,4,5,,,,,Jam application,
Germplas3247,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3131,New Location DRP3126,2001,12510,1,2,4,5,,,,,Jam application,
Germplas3248,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3132,New Location DRP3127,2001,12511,1,2,4,5,,,,,Jam application,
Germplas3249,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3133,New Location DRP3128,2001,12512,1,2,4,5,,,,,Jam application,
Germplas3250,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3134,New Location DRP3129,2001,12513,1,2,4,5,,,,,Jam application,
Germplas3251,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3135,New Location DRP3130,2001,12514,1,2,4,5,,,,,Jam application,
Germplas3252,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3136,New Location DRP3131,2001,12515,1,2,4,5,,,,,Jam application,
Germplas3253,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3137,New Location DRP3132,2001,12516,1,2,4,5,,,,,Jam application,
Germplas3254,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3138,New Location DRP3133,2001,12517,1,2,4,5,,,,,Jam application,
Germplas3255,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3139,New Location DRP3134,2001,12518,1,2,4,5,,,,,Jam application,
Germplas3256,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3140,New Location DRP3135,2001,12519,1,2,4,5,,,,,Jam application,
Germplas3257,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3141,New Location DRP3136,2001,12520,1,2,4,5,,,,,Jam application,
Germplas3258,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3142,New Location DRP3137,2001,12521,1,2,4,5,,,,,Jam application,
Germplas3259,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3143,New Location DRP3138,2001,12522,1,2,4,5,,,,,Jam application,
Germplas3260,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3144,New Location DRP3139,2001,12523,1,2,4,5,,,,,Jam application,
Germplas3261,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3145,New Location DRP3140,2001,12524,1,2,4,5,,,,,Jam application,
Germplas3262,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3146,New Location DRP3141,2001,12525,1,2,4,5,,,,,Jam application,
Germplas3263,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3147,New Location DRP3142,2001,12526,1,2,4,5,,,,,Jam application,
Germplas3264,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3148,New Location DRP3143,2001,12527,1,2,4,5,,,,,Jam application,
Germplas3265,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3149,New Location DRP3144,2001,12528,1,2,4,5,,,,,Jam application,
Germplas3266,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3150,New Location DRP3145,2001,12529,1,2,4,5,,,,,Jam application,
Germplas3267,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3151,New Location DRP3146,2001,12530,1,2,4,5,,,,,Jam application,
Germplas3268,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3152,New Location DRP3147,2001,12531,1,2,4,5,,,,,Jam application,
Germplas3269,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3153,New Location DRP3148,2001,12532,1,2,4,5,,,,,Jam application,
Germplas3270,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3154,New Location DRP3149,2001,12533,1,2,4,5,,,,,Jam application,
Germplas3271,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3155,New Location DRP3150,2001,12534,1,2,4,5,,,,,Jam application,
Germplas3272,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3156,New Location DRP3151,2001,12535,1,2,4,5,,,,,Jam application,
Germplas3273,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3157,New Location DRP3152,2001,12536,1,2,4,5,,,,,Jam application,
Germplas3274,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3158,New Location DRP3153,2001,12537,1,2,4,5,,,,,Jam application,
Germplas3275,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3159,New Location DRP3154,2001,12538,1,2,4,5,,,,,Jam application,
Germplas3276,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3160,New Location DRP3155,2001,12539,1,2,4,5,,,,,Jam application,
Germplas3277,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3161,New Location DRP3156,2001,12540,1,2,4,5,,,,,Jam application,
Germplas3278,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3162,New Location DRP3157,2001,12541,1,2,4,5,,,,,Jam application,
Germplas3279,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3163,New Location DRP3158,2001,12542,1,2,4,5,,,,,Jam application,
Germplas3280,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3164,New Location DRP3159,2001,12543,1,2,4,5,,,,,Jam application,
Germplas3281,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3165,New Location DRP3160,2001,12544,1,2,4,5,,,,,Jam application,
Germplas3282,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3166,New Location DRP3161,2001,12545,1,2,4,5,,,,,Jam application,
Germplas3283,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3167,New Location DRP3162,2001,12546,1,2,4,5,,,,,Jam application,
Germplas3284,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3168,New Location DRP3163,2001,12547,1,2,4,5,,,,,Jam application,
Germplas3285,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3169,New Location DRP3164,2001,12548,1,2,4,5,,,,,Jam application,
Germplas3286,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3170,New Location DRP3165,2001,12549,1,2,4,5,,,,,Jam application,
Germplas3287,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3171,New Location DRP3166,2001,12550,1,2,4,5,,,,,Jam application,
Germplas3288,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3172,New Location DRP3167,2001,12551,1,2,4,5,,,,,Jam application,
Germplas3289,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3173,New Location DRP3168,2001,12552,1,2,4,5,,,,,Jam application,
Germplas3290,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3174,New Location DRP3169,2001,12553,1,2,4,5,,,,,Jam application,
Germplas3291,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3175,New Location DRP3170,2001,12554,1,2,4,5,,,,,Jam application,
Germplas3292,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3176,New Location DRP3171,2001,12555,1,2,4,5,,,,,Jam application,
Germplas3293,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3177,New Location DRP3172,2001,12556,1,2,4,5,,,,,Jam application,
Germplas3294,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3178,New Location DRP3173,2001,12557,1,2,4,5,,,,,Jam application,
Germplas3295,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3179,New Location DRP3174,2001,12558,1,2,4,5,,,,,Jam application,
Germplas3296,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3180,New Location DRP3175,2001,12559,1,2,4,5,,,,,Jam application,
Germplas3297,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3181,New Location DRP3176,2001,12560,1,2,4,5,,,,,Jam application,
Germplas3298,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3182,New Location DRP3177,2001,12561,1,2,4,5,,,,,Jam application,
Germplas3299,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3183,New Location DRP3178,2001,12562,1,2,4,5,,,,,Jam application,
Germplas3300,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3184,New Location DRP3179,2001,12563,1,2,4,5,,,,,Jam application,
Germplas3301,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3185,New Location DRP3180,2001,12564,1,2,4,5,,,,,Jam application,
Germplas3302,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3186,New Location DRP3181,2001,12565,1,2,4,5,,,,,Jam application,
Germplas3303,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3187,New Location DRP3182,2001,12566,1,2,4,5,,,,,Jam application,
Germplas3304,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3188,New Location DRP3183,2001,12567,1,2,4,5,,,,,Jam application,
Germplas3305,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3189,New Location DRP3184,2001,12568,1,2,4,5,,,,,Jam application,
Germplas3306,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3190,New Location DRP3185,2001,12569,1,2,4,5,,,,,Jam application,
Germplas3307,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3191,New Location DRP3186,2001,12570,1,2,4,5,,,,,Jam application,
Germplas3308,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3192,New Location DRP3187,2001,12571,1,2,4,5,,,,,Jam application,
Germplas3309,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3193,New Location DRP3188,2001,12572,1,2,4,5,,,,,Jam application,
Germplas3310,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3194,New Location DRP3189,2001,12573,1,2,4,5,,,,,Jam application,
Germplas3311,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3195,New Location DRP3190,2001,12574,1,2,4,5,,,,,Jam application,
Germplas3312,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3196,New Location DRP3191,2001,12575,1,2,4,5,,,,,Jam application,
Germplas3313,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3197,New Location DRP3192,2001,12576,1,2,4,5,,,,,Jam application,
Germplas3314,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3198,New Location DRP3193,2001,12577,1,2,4,5,,,,,Jam application,
Germplas3315,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3199,New Location DRP3194,2001,12578,1,2,4,5,,,,,Jam application,
Germplas3316,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3200,New Location DRP3195,2001,12579,1,2,4,5,,,,,Jam application,
Germplas3317,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3201,New Location DRP3196,2001,12580,1,2,4,5,,,,,Jam application,
Germplas3318,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3202,New Location DRP3197,2001,12581,1,2,4,5,,,,,Jam application,
Germplas3319,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3203,New Location DRP3198,2001,12582,1,2,4,5,,,,,Jam application,
Germplas3320,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3204,New Location DRP3199,2001,12583,1,2,4,5,,,,,Jam application,
Germplas3321,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3205,New Location DRP3200,2001,12584,1,2,4,5,,,,,Jam application,
Germplas3322,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3206,New Location DRP3201,2001,12585,1,2,4,5,,,,,Jam application,
Germplas3323,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3207,New Location DRP3202,2001,12586,1,2,4,5,,,,,Jam application,
Germplas3324,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3208,New Location DRP3203,2001,12587,1,2,4,5,,,,,Jam application,
Germplas3325,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3209,New Location DRP3204,2001,12588,1,2,4,5,,,,,Jam application,
Germplas3326,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3210,New Location DRP3205,2001,12589,1,2,4,5,,,,,Jam application,
Germplas3327,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 3211,New Location DRP3206,2001,12590,1,2,4,5,,,,,Jam application,
